Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,POSTCODE,LAT,LON,ENCOUNTERS,PROCEDURES
cc246f47-c606-3ae7-a88d-c8bb9e148967,7cad732d-4784-3ba5-a266-f7d9b2dba603,William Hawkins,M,GENERAL PRACTICE,BRIDGE STREET,FROME,SW,BA11 1BB,51.233079,-2.3194745,6,0
aef6716a-3f1b-30ac-a831-229c58e10350,60eaaf61-a578-3257-9d82-aef71ad8d102,Lionel Walton,M,GENERAL PRACTICE,MARINE SURGERY,BOURNEMOUTH,SW,BH6 3DB,50.722847,-1.8065462,368,0
e601422a-5cc6-3b50-841a-e23c81a1f2f8,eab7fdb0-521a-321b-bf99-f9dc52edc2ad,Frank Powell,M,GENERAL PRACTICE,PRIME ENDOSCOPY (BRISTOL),BARNSTAPLE,SW,BS1 5SZ,51.449597,-2.6017267,157,0
e65905ba-1e83-3115-8ace-7692708e7053,f2292bb3-47d3-381e-8bde-d59d1853985d,Basil Cunningham,M,GENERAL PRACTICE,CHURCH ROAD,LYDNEY,SW,GL15 5EA,51.722828,-2.5368432,3,0
488d14fb-44d3-3637-8a53-bf79f7c2a5a6,83dc856d-4316-3a56-aa87-eb2946382efc,Phyllis Nicholls,F,GENERAL PRACTICE,MOUNT PLEASANT HEALTH CTR,YATE,SW,EX4 7BW,50.732834,-3.5159265,125,0
8dfc95d1-ee50-3af9-b25b-da9d57d0adb3,73067b37-c686-3373-8da6-0146e6689826,Roger Lane,M,GENERAL PRACTICE,FROME COMMUNITY HOSPITAL,FROME,SW,BA11 2FH,51.237156,-2.3112808,13,0
b43b3f30-b069-3a38-aa84-1473aab5f0ef,a0b9e3d9-7a8c-3ca8-9d83-214dda16b201,Harold Murphy,M,GENERAL PRACTICE,THE SURGERY,EXETER,SW,EX5 1NZ,50.674009,-3.4001574,3,0
8c4d4aa6-e1b9-3d1f-90a9-19a8d1b5711b,23adc2bd-f382-352f-94b8-b51a5901d700,Leslie Kemp,M,GENERAL PRACTICE,MOORCROFT QUARRY,PLYMOUTH,SW,PL9 8AJ,50.365914,-4.0821351,3,0
2a1a65e6-9bea-3082-864d-a2626e13a617,b7f7372e-6ae0-31b7-9c32-4fb9f952e574,Philip Kirk,M,GENERAL PRACTICE,HAHNEMANN HOUSE,BOURNEMOUTH,SW,BH2 5JW,50.717691,-1.8863021,1,0
fa992906-955e-3c06-bb27-43b16aa83789,3c9bbff4-7edd-352c-a2cd-1e44dd7d6b8d,Lucy Stephenson,F,GENERAL PRACTICE,EAST BUDLEIGH ROAD,BUDLEIGH SALTERTON,SW,EX9 6HF,50.631592,-3.3205193,3,0
fc9d6aa5-f30e-3b0d-b492-f95e2e37255c,371783e6-4cbf-31d8-9161-b8812141fff0,Leonard Hammond,M,GENERAL PRACTICE,THE SURGERY,HINDON,SW,SP3 6DJ,51.095811,-2.1308133,71,0
8cb13b7d-d7f5-3618-9540-593aa1056c3a,98cae11d-ff90-31d0-ac70-f2ec76e8021a,Julia Griffin,F,GENERAL PRACTICE,THE WESTOVER SURGERY,REDRUTH,SW,TR11 4QJ,50.148927,-5.0750103,106,0
5f5531e2-4e09-32bc-8c1a-7c93fc7a28a5,218bc319-5e74-3d28-b03e-e7234fb24afd,Claude Norris,M,GENERAL PRACTICE,CROSS PLAIN HEALTH CENTRE,DURRINGTON,SW,SP4 8DH,51.197379,-1.7709933,33,0
73206a03-6225-3821-a658-eeccb45469c2,f728b878-c3cd-3468-9f6c-6fbb71047f54,Joel Abdi,M,GENERAL PRACTICE,PENNTORR HEALTH,BRISTOL,SW,PL11 2TB,50.376056,-4.2250421,52,0
7d07ab47-ca74-3e5e-8499-f5980e559cfe,e8fc0972-1b86-3405-a5e8-42aef03a1012,Agnes Malik,F,GENERAL PRACTICE,THE SURGERY,EXETER,SW,EX6 6JA,50.724896,-3.7421645,3,0
b5f54ace-b53f-3b18-92b0-a489e43eedfb,453f08ab-ec4f-3aca-a7b1-4eb8edd953d3,Neil Gill,M,GENERAL PRACTICE,THE MEDICAL EYE CLINIC,BODMIN,SW,EX2 8NL,50.696795,-3.517511,100,0
433bc100-9643-3f1c-9db1-ff1415b2d822,5711e707-204f-3c6d-b751-8d962a6de030,Antony Bird,M,GENERAL PRACTICE,CONTINENCE DEPARTMENT CGH,GLOUCESTER,SW,GL53 7AN,51.89319,-2.0718118,33,0
089d54fc-f97b-37c7-9de9-8df009cab9c7,a8292a12-6430-36f6-b143-501e61e2d449,Bernard Davison,M,GENERAL PRACTICE,WEYMOUTH COMMUNITY HOSP,CIRENCESTER,SW,DT4 7TB,50.621054,-2.4510543,99,0
bd96cc04-5461-3d62-95e2-6c6c41e2e637,8d1d5016-833a-31b5-b13b-ae75a056293b,Marie Robson,F,GENERAL PRACTICE,TRINITY HOUSE,TORPOINT,SW,BH1 1JU,50.722386,-1.8704952,152,0
9ce1c2e1-2e01-3ec8-a0a2-8fddfcd72768,a8adf3ce-1e9e-3241-ad96-0896bf4eed0e,Joy Robertson,F,GENERAL PRACTICE,ASHFORD COURT,LOWES BRIDGE,SW,TA1 2PX,51.014091,-3.0680957,30,0
4453b861-0f1d-3c3e-a54e-cec05d2af357,01671a59-b03d-30d7-905e-6f44a14f801f,Rachael Fowler,F,GENERAL PRACTICE,PARKSTONE ROAD,POOLE,SW,BH15 2SF,50.720753,-1.9651422,3,0
5805ff70-89fd-3ebb-aca7-6a19d97fe2ea,bfc3aa47-4fb3-3ee3-8c89-f0f683ede1ce,Angela Ward,F,GENERAL PRACTICE,POUNDBURY WHITFIELD,DORCHESTER,SW,DT2 9SL,50.722629,-2.464425,1,0
a18f4685-1a2c-3459-9100-b7756c611b5d,97736af0-bee2-326b-a3a3-b11ee625fe6d,Carl Macdonald,M,GENERAL PRACTICE,BODMIN HOSPITAL,BODMIN,SW,PL31 2QT,50.468259,-4.7430109,54,0
1fda9993-90e4-36f0-8ef6-9597b3b56905,0a895133-e27b-309c-b467-8581b82f5658,Marlene Ryan,F,GENERAL PRACTICE,MATFORD BUSINESS CENTRE,EXETER,SW,EX2 8ED,50.69716,-3.5212326,3,0
66aac53a-9210-388d-b503-822cc6b96427,fe064e27-fc7c-332d-8932-5fa5badc838a,Kenneth Newton,M,GENERAL PRACTICE,DERRIFORD HOSPITAL,PENZANCE,SW,PL6 8DH,50.41672,-4.1136845,102,0
374d5210-053c-3a19-8fc9-96702dc40f26,d9d1d61a-adcd-3f3c-8823-06a62b00566d,Jayne Sullivan,F,GENERAL PRACTICE,NIGHTINGALE VALLEY PRACT,BRISLINGTON,SW,BS4 4HU,51.446246,-2.5479382,175,0
c339d971-8011-3125-ac7c-9c499124f149,8fd41390-5062-3b50-8fed-de318ccc8a2d,Douglas Gregory,M,GENERAL PRACTICE,1 BANK STREET,CHIPPENHAM,SW,SN12 6LE,51.374218,-2.1383735,45,0
8d22363c-1abb-3407-885f-5717254acb62,5d52d862-3a17-3997-8b29-0919084dc6cc,Sarah Hughes,F,GENERAL PRACTICE,CHURCHDOWN SURGERY,CINDERFORD,SW,GL3 2JH,51.882388,-2.171675,30,0
4395fd55-5e16-3f7d-9645-780faf92a7af,f9fb03eb-e1ec-3fd6-ada9-25b7e5d74752,Lisa Goodwin,F,GENERAL PRACTICE,TEWKESBURY ROAD,BRISTOL,SW,GL2 9EE,51.880048,-2.2393924,338,0
07cd3eef-9887-3bda-b247-c78d9270a32c,582c1518-8a87-33df-83e1-3f6cdc9cfceb,Joseph Cox,M,GENERAL PRACTICE,HILL STREET,POOLE,SW,BH15 1NR,50.715632,-1.9850752,6,0
cf487299-1eec-3a01-8604-e69ab19bf2d6,ef6a5294-f17b-3927-97ca-317620c9fed1,Samuel Whitehead,M,GENERAL PRACTICE,KEMMINGS CLOSE,PAIGNTON,SW,TQ4 7TW,50.413209,-3.5837873,1,0
cfb9f37d-3246-3b39-82f4-b4b21daa1394,9f40fa54-96fa-3ff2-832d-dd0917e31bba,Elizabeth Miles,F,GENERAL PRACTICE,HELIOS MEDICAL CENTRE,BRISTOL,SW,BS9 1JN,51.475527,-2.6310236,127,0
f7ae2967-9c0c-393a-a686-95e80912c2f4,68c884a3-f675-3243-b269-2d2acde6b926,Rose Richardson,F,GENERAL PRACTICE,CHELTENHAM ROAD SURGERY,GLOUCESTER,SW,GL2 0LS,51.870388,-2.2231175,49,0
923933aa-3ae7-3396-9d92-9dbf822a4667,d479ea67-b18f-35e8-97a8-867f53e032d6,Barbara Hussein,F,GENERAL PRACTICE,BELLAIR CLINIC,NEWQUAY,SW,TR18 4TA,50.117787,-5.542535,58,0
d545cf92-86fe-33c2-960a-cf2262661ebf,58784282-3b35-3416-9dd8-b7202cf5c8a3,Philip Wallace,M,GENERAL PRACTICE,THE SURGERY,BRAUNTON,SW,EX6 6JA,50.724896,-3.7421645,121,0
d3f741e6-d38e-32f6-ad48-57ae75a85c08,f584a9fa-6652-3b08-bb85-a8ced0601ee7,Yvonne Uddin,F,GENERAL PRACTICE,LINDEN ROAD,GLOUCESTER,SW,GL1 5JA,51.849549,-2.2489571,3,0
8c575f45-bad2-3e0a-9097-d0928925b28a,a511bf66-e692-39bd-9eba-b52be3c822af,Clarence Weston,M,GENERAL PRACTICE,PRESTON GROVE MEDICAL CTR,TAUNTON,SW,BA20 2BQ,50.94185,-2.6442646,54,0
8cce60dc-fdbb-355e-9587-aa447430777a,f4ff9bae-359b-3017-9015-806750c0763b,Donald Collins,M,GENERAL PRACTICE,3 ALPHA WAY,PLYMOUTH,SW,PL6 5ZF,50.413512,-4.1238734,3,0
6500701d-5da1-3de9-858b-54e8d056d23a,3a98f190-1b6e-361e-8dbd-e3fc3b155347,Joyce Bates,F,GENERAL PRACTICE,THE SOUTHVILLE SURGERY,BRISTOL,SW,BS3 1AS,51.445337,-2.5994835,218,0
e42e0096-9fbf-3d80-8a98-b03769f4d003,b6f7e8d3-09b2-31cb-9ec1-e45ba700b1f7,Michelle Mills,F,GENERAL PRACTICE,TALBOT MEDICAL CENTRE,BOURNEMOUTH,SW,BH10 4BX,50.748888,-1.9089341,31,0
023a7a17-72f6-3e03-9920-220180dfce71,889115cd-69d3-31ab-8fb3-058c819adf04,Denis Rowe,M,GENERAL PRACTICE,TRICKETTS CROSS,FERNDOWN,SW,BH22 8AZ,50.807989,-1.8722461,73,0
f7963231-32e4-33f0-bf17-addec1edcbe3,e2b08119-4db8-34f9-9439-291c8f3625d4,Ivan Armstrong,M,GENERAL PRACTICE,WILSON HEALTH CENTRE,WESTBURY ON SEVERN,SW,GL52 3EY,51.910614,-2.055936,128,0
d98cdd29-b9e6-3a4d-8021-cf686309533a,e7c225f0-e965-348d-8083-beb8e3e63375,Joan Byrne,F,GENERAL PRACTICE,THE STOUR SURGERY,CHRISTCHURCH,SW,BH23 1PA,50.73605,-1.7821894,31,0
686ecb85-6e56-3fc9-b69e-3f7e5c79c349,77ed1ac2-c2f1-3f93-811b-4a4560461c23,Callum Watkins,M,GENERAL PRACTICE,CLOVELLY ROAD INDUSTRIAL ESTATE,BIDEFORD,SW,EX39 3HN,51.01005,-4.2338299,3,0
81796285-b1c3-3c94-b072-ff2256953e01,cc915e5b-e028-3370-991f-d62ea9b0095a,Terry Johnston,M,GENERAL PRACTICE,LONDON ROAD,CORSHAM,SW,SN13 8NA,51.417651,-2.2501245,88,0
22836266-243c-3708-afcc-fb3413d84b88,b6b7ca1f-0838-3a8d-874c-c2191bda4b2c,Alfred Bell,M,GENERAL PRACTICE,LISKEARD HOSPITAL,STROUD,SW,PL14 3XD,50.461584,-4.4509954,34,0
e52a9492-ee61-3716-911d-0e1691c2a80c,486215e7-06c4-373c-9410-15799f77391b,Marion Ross,F,GENERAL PRACTICE,91B HUCCLECOTE ROAD,GLOUCESTER,SW,GL3 3TR,51.855222,-2.1862504,3,0
7e666804-1ed5-305b-a7d2-c8df3920dac1,6e190ce3-390a-3f57-8c6a-56d28f0658d8,Ann Williams,F,GENERAL PRACTICE,HELSTON COMMUNITY HOSP,SALTASH,SW,TR13 8DR,50.091947,-5.2649317,55,0
b4b3da78-e856-3baa-9ff3-9c787fac6df6,074e44f0-6e90-3c22-85a9-cf6b6ca87813,Jonathan Bishop,M,GENERAL PRACTICE,POOLE LOCALITY,WIMBORNE,SW,BH21 1ER,50.802195,-1.9959181,3,0
305a91cb-6f13-39c3-a5d1-1550727bec41,85d9ef3d-f6d4-351e-8dd7-2b02f3a35819,Mavis Kennedy,F,GENERAL PRACTICE,168 LOCKING ROAD,BRISTOL,SW,BS23 3HQ,51.34576,-2.9581675,65,0
d6b51798-79ad-372c-91da-e6ad5f56fc12,449090ac-2566-32dc-9a1d-444e63c0651f,Allan Miah,M,GENERAL PRACTICE,29 BANK STREET,CHIPPENHAM,SW,SN12 6LE,51.374218,-2.1383735,66,0
3332810a-d0ed-3bc7-9a19-5c4d86c10875,6c8e355b-4c8b-3bd8-b890-8d58c517a03d,Archibald Bates,M,GENERAL PRACTICE,SOUTHMEAD HOSPITAL,,SW,BS10 5NB,51.497333,-2.5929485,81,0
32051604-54e0-370d-9e9f-afdda20c33d5,227e2ab6-06b6-30e5-9d27-4c0af29c8552,Rita Mills,F,GENERAL PRACTICE,BERROW HEALTH CAMPUS,BURNHAM-ON-SEA,SW,TA8 2JU,51.259235,-2.9984435,6,0
9360170a-899d-36bc-b447-5782a5558de9,f5a2d67a-6d92-32a4-98f2-3444c5d4735a,Tony Fisher,M,GENERAL PRACTICE,COLLEGE WAY SURGERY,BECKINGTON,SW,TA1 4TY,51.005247,-3.1212982,164,0
1ea38422-fcff-3542-8686-0915cb81ef84,851b2051-01d6-3315-b92b-4686376a25a9,Christopher Andrews,M,GENERAL PRACTICE,OAKLANDS COURT,BARNSTAPLE,SW,EX16 6TG,50.910753,-3.4660544,136,0
df6ac980-6e8d-347d-b387-4c133888c096,a2f8532a-a054-3a56-af08-93a72ab303be,Jacqueline Zaman,F,GENERAL PRACTICE,BODMIN HOSPITAL,TRURO,SW,PL31 2QT,50.468259,-4.7430109,67,0
fba0100e-dd48-3902-b9e3-7b38da2114a1,fff4afa7-5a41-3ece-aa9f-cae1fc3f8dfb,Nicola Arnold,F,GENERAL PRACTICE,THE BEACON MEDICAL PRACT,WESTON-SUPER-MARE,SW,EX10 9YA,50.699501,-3.247731,29,0
0e981600-ad26-371c-873e-777e438215ae,92021ee5-45b4-3106-be1f-dc59f6586125,Allan Doherty,M,GENERAL PRACTICE,LIFEBOAT QUAY MEDICAL CTR,POOLE,SW,BH15 1AE,50.718734,-1.9849326,214,0
b1919310-1a31-397e-8560-b57874f3bde7,e94e9fc0-d3a4-32e7-935f-cbecab27cab7,Liam Osman,M,GENERAL PRACTICE,THE LIMES SURGERY,EXETER,SW,EX6 8DF,50.679142,-3.4937566,69,0
5fcd402b-9a3c-39a0-9e1e-408b7622c66f,15a0dec0-737b-32a8-90be-d6c21461b25b,George Parry,M,GENERAL PRACTICE,NEW HALL HOSPITAL,PLYMOUTH,SW,SP5 4EY,51.030723,-1.7638289,57,0
5cf6356a-3684-307c-9e8f-c6a2f4aaf9fc,99c1192a-2a31-3e79-a077-d02f0366f944,Catherine Lambert,F,GENERAL PRACTICE,WILSON HEALTH CENTRE,121 SWINDON RD CHELTENHAM,SW,GL52 3EY,51.910614,-2.055936,39,0
248b0b8f-552f-3ab9-b243-4c2ac48ed0d9,cf302aa4-f77c-3aa3-a803-8e1aa0287c75,Marie Ryan,F,GENERAL PRACTICE,FALFIELD,WOTTON-UNDER-EDGE,SW,GL12 8DB,51.634463,-2.4673835,3,0
f2396c25-2696-36b5-b464-d681c03a34bf,2d76e568-c2cc-3661-b9a6-500625926170,Marjorie Wilkinson,F,GENERAL PRACTICE,C/O LEAP VALLEY SURGERY,DEVIZES,SW,BS37 4NG,51.529077,-2.4241668,93,0
5a4f6c81-a3d8-3127-b4ee-fd9f2b0914be,ba5184f9-0022-3d45-a99f-73cc7130b9d5,Terence Collins,M,GENERAL PRACTICE,THE SURGERY,HELSTON,SW,TR3 6JD,50.22345,-5.0919047,58,0
8c4de2a1-e1b8-37de-86e0-0eb09988f8a2,a5cc4e20-f638-3b2e-8bcf-a691ef3fc68a,Abdul Nash,M,GENERAL PRACTICE,STOCKWOOD MEDICAL CENTRE,BRISTOL,SW,BS14 8PT,51.411565,-2.5441444,110,0
d9b4c6b3-f48a-33b8-9151-eb782bf00c0c,d3c956fe-2e2f-392b-806d-847abc651494,Alice Howe,F,GENERAL PRACTICE,PENNTORR HEALTH,BODMIN,SW,PL11 2TB,50.376056,-4.2250421,30,0
436ddb1b-543f-34a3-a6cc-3ccd8beab5ff,136ca92b-e5b3-3794-81fc-18d44ba612ad,Phillip Parkinson,M,GENERAL PRACTICE,ST. ALBANS ROAD,TORQUAY,SW,TQ1 3SL,50.479358,-3.5169482,1,0
712ccd4f-032d-3e90-a9d7-69c835a173db,0be6a6ca-2af1-30aa-8de4-64eab4544df9,Beth Carroll,F,GENERAL PRACTICE,STATION ROAD,IVYBRIDGE,SW,PL21 0AJ,50.391844,-3.9207007,3,0
888f6956-3ed2-3691-8cbe-210a74f3d39b,c9e3cac5-0b03-34a5-b7a5-1165248f9227,Christine Allen,F,GENERAL PRACTICE,THE FAMILY PRACTICE,BRISTOL,SW,BS6 6DF,51.462707,-2.6033674,30,0
43eedafb-819f-342c-9b17-f6b63790a359,0cb1e485-735f-3bf3-9e61-5b50aad33c8a,Mary Baldwin,F,GENERAL PRACTICE,NORTH DEVON HOSPITAL,SHIREHAMPTON,SW,EX31 4JB,51.092201,-4.0511326,50,0
e6ef2a81-308b-3aae-a8da-657ee818e42e,712a59c6-e3ba-3c98-8ed0-24854008edd8,Sydney Gordon,M,GENERAL PRACTICE,CULLIFORD CRESCENT,POOLE,SW,BH17 9DW,50.751527,-1.9666079,3,0
fde476d5-676b-30c2-9e63-d3531fa3125d,a634369c-445c-3a9d-ae52-1ad6d6a6dab6,Graham Jones,M,GENERAL PRACTICE,FISHERTON HOUSE,SALISBURY,SW,SP2 7FD,51.072278,-1.8091913,60,0
f1a70241-f1e5-33f2-b14e-43baf9aeef18,2ce7d460-120b-3991-a10d-6dce451f0447,Beatrice Abbott,F,GENERAL PRACTICE,WONFORD GREEN SURGERY,PLYMOUTH,SW,EX2 6NF,50.713847,-3.4994208,99,0
02e1c953-7e02-35a4-94b9-c90326ab1706,05a58020-780d-34ec-af4b-a0b7564fccf1,Robin Woods,M,GENERAL PRACTICE,THE BEACON MEDICAL CENTRE,EXETER,SW,EX10 9YA,50.699501,-3.247731,33,0
1bb58853-f7a1-3b9d-9b91-5530873c623c,81b60837-d671-3b6c-a9fe-6617a738ce64,Thomas Long,M,GENERAL PRACTICE,WITHYWOOD CENTRE,STAPLETON  BRISTOL,SW,BS13 8QA,51.40731,-2.6221188,42,0
7f8f45b7-e3ca-34e9-9251-b7e54a2fece2,e9e13bad-6cfe-3e17-a2ab-c4f81cbc7d7e,Maria Daniels,F,GENERAL PRACTICE,CLAVERTON DOWN ROAD,PORTISHEAD,SW,BA2 7BR,51.364144,-2.3321931,86,0
57579e3d-f859-38a7-9092-c7b570fb4cd4,10a2fb55-556c-356d-bd80-e1ab15daff5c,Beverley Berry,F,GENERAL PRACTICE,ASHINGTON WAY,MELKSHAM,SW,SN5 7XT,51.557473,-1.8266148,29,0
30969652-18f5-3f31-8e9a-d2aefcb2e72b,2791e9b2-fa33-3dd3-a658-eace052086be,Robin Miles,M,GENERAL PRACTICE,THE WELLSPRING SURGERY,BRISTOL,SW,BS5 9QY,51.455812,-2.5614665,222,0
85c01f6c-aede-3c38-877c-c8c7be5bf122,a69194b4-46ed-3725-bdf1-38dfb272ce86,Nicola Carroll,F,GENERAL PRACTICE,MITCHELDEAN SURGERY,BERKELEY,SW,GL17 0AU,51.865935,-2.4883694,91,0
ff203a18-01c0-375e-98a7-bef0b958e921,183d327f-f53c-389d-a788-d81b6d7d4c29,Margaret Cole,F,GENERAL PRACTICE,WHITE HORSE HEALTH CENTRE,WESTBURY,SW,BA13 3FQ,51.252707,-2.2034902,91,0
e658ee98-6d64-3e53-b51e-ae0ac1e7b5de,b3a602a5-9b4f-32b1-80dc-542a8e11c99e,Clare Murray,F,GENERAL PRACTICE,THE SURGERY,,SW,EX16 9NB,50.988758,-3.4873047,29,0
a0a189bf-5d17-3244-9176-6c38fe306286,575305b1-9db4-315a-b018-943d44fb89a3,Darren Bennett,M,GENERAL PRACTICE,LOCKING HILL SURGERY,STOW-ON-THE-WOLD,SW,GL5 1UY,51.747207,-2.2160927,68,0
6ed0db4a-99be-3870-957a-3cf40e6b0f45,3d1b6fd8-6219-3154-a66a-ff1ad1aa8dc6,Oliver Mahmood,M,GENERAL PRACTICE,LECKHAMPTON LODGE,CIRENCESTER,SW,GL53 9DZ,51.881051,-2.073681,68,0
0a806df2-cc36-3f9d-a52c-4a44598fb18d,e5a58e90-a8a1-3fd8-9948-8c673125fa08,Jane Rowe,F,GENERAL PRACTICE,MONMOUTH SURGERY,BRISTOL,SW,BA1 2AU,51.383226,-2.3677235,66,0
a6d05fd3-e637-3e97-8b90-782e11edd3fc,676afc24-0ff7-3f58-a515-112f289ebb0b,Anthony Saunders,M,GENERAL PRACTICE,GUYS MARSH,SHAFTESBURY,SW,SP7 0AH,50.984693,-2.2212905,3,0
ef299e57-99ca-3705-afd8-e067f702f558,7df15e06-2514-392c-8189-681452a0409b,Ruby Hayes,F,GENERAL PRACTICE,SIXWAYS CLINIC,HUCCLECOTE  GLOUCESTER,SW,GL52 6HS,51.889028,-2.053933,75,0
2d254c27-f299-39c7-84da-c759506072f7,ea9c4e89-0aac-3cc3-9b52-7de96c481587,Norman Barnes,M,GENERAL PRACTICE,MENDIP COUNTRY PRACTICE,YEOVIL,SW,BA3 5NQ,51.241343,-2.4504792,72,0
d64b0c88-1f3c-3b32-9d40-31eb4708f0f4,d066923d-5778-3753-bb65-c4f09a3d0dec,Alice Hutchinson,F,GENERAL PRACTICE,MOUNT GOULD ROAD,PLYMOUTH,SW,PL4 7QD,50.378513,-4.1151078,6,0
b9576ca6-10e4-349b-ae9b-27601eba898d,108741fe-5e33-3366-9634-0e372507edde,Charlotte Armstrong,F,GENERAL PRACTICE,THE MAYFIELD MEDICAL CTR.,TORQUAY,SW,TQ4 5LA,50.433243,-3.5701074,76,0
19aa07fe-8f50-33c4-b8b8-3ea2af929c47,0d4e6648-5a73-3f7f-9233-39741447eed5,Sian Cross,F,GENERAL PRACTICE,LANGDON,DAWLISH,SW,EX7 0NS,50.600109,-3.4646447,3,0
b2407b14-1325-3e5d-849e-c48680b19644,14be4e9b-4e2f-3cab-bb75-f379be005427,Barbara King,F,GENERAL PRACTICE,LONGBRIDGE HOUSE,SWINDON,SW,EX39 3AF,51.017119,-4.2116132,28,0
6103691e-23d3-3d2e-8729-385cfb25ab73,ece901f9-8012-3e07-8cfd-e07abbd5327c,Irene Clark,F,GENERAL PRACTICE,ST.LEVAN SURGERY,IVYBRIDGE,SW,PL2 1JR,50.383921,-4.1773284,92,0
dad5ecaf-075a-3766-a4d8-2cd931b8c5fe,b0e16eb7-1e14-3f77-9346-7cf786c80b74,Gerald Green,M,GENERAL PRACTICE,MOUNT EDGECUMBE HOPSICE,REDRUTH,SW,PL26 6AB,50.328568,-4.7720937,157,0
47660e91-d6a3-3027-9c73-e69a4096f08f,418a8b58-693a-3d4e-8cb5-0092e324046c,Denise McCarthy,F,GENERAL PRACTICE,HATHERLEY LANE,CHELTENHAM,SW,GL51 6SY,51.891864,-2.1297598,3,0
f67fa21d-b9c5-3215-9cbc-974e8f3f7493,56e5dd79-49e9-350c-bc39-7941d0935e2d,Richard Graham,M,GENERAL PRACTICE,THE SURGERY WHITEWAY ROAD,BARNSTAPLE,SW,TQ12 3HN,50.54898,-3.5973952,59,0
c6027a1f-1652-3824-91c7-45fcc626cdbd,23f101d9-8828-349f-a8b1-7326f3c0293b,Hilda Payne,F,GENERAL PRACTICE,ROMNEY HOUSE SURGERY,CIRENCESTER,SW,GL8 8AA,51.637972,-2.1607354,86,0
511a3d56-ecc1-33c9-b55d-02f63c9c99cf,00837e3b-d120-3cb2-991f-f9934f1f4a68,Esther Anderson,F,GENERAL PRACTICE,HADWEN MEDICAL PRACTICE,YATE  BRISTOL,SW,GL4 4BL,51.841517,-2.2043084,113,0
8567147b-8849-3290-b8c3-4409e6ce0eca,9884e1f7-9223-33d2-a8d0-ffbdb79ccbd3,Ashley Bailey,M,GENERAL PRACTICE,EAST TREES HEALTH CENTRE,BRISTOL,SW,BS5 6SA,51.470243,-2.5633714,218,0
50bc0712-5ade-3756-958e-5fb5a8cb8023,e595f153-c7c5-34f1-baf7-249183e00456,Emily Harrison,F,GENERAL PRACTICE,COLIN CAMPBELL COURT,PLYMOUTH,SW,PL1 1TQ,50.37111,-4.1480242,1,0
